"y","domain","topic","var","coef","coef_lower","coef_upper","p_value"
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_OTHER_COMP",0,0,0,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_OTHER_COMP_ONLY",0,0,0,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_PC",0,0,0,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_PC_ONLY",0,0,0,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SAT_INTERNET",0,0,0,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SMARTPHONE",0,0,0,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SMARTPHONE_ONLY",0,0,0,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_TABLET",0,0,0,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_TABLET_ONLY",0,0,0,1
"T15N","Physical infrastructure","Migration","AGE",-0.0514550218767027,-0.0515377597517448,-0.0513562514504477,0
"T15N","Physical infrastructure","Migration","STUDY_ID",0,0,0,1
"T15N","Physical infrastructure","Migration","SEX_FAC_2",0,0,0,1
"T15N","Physical infrastructure","Migration","BSBP_GROUP_bsbp1",0,0,0,1
"T15N","Physical infrastructure","Migration","BSBP_GROUP_bsbp2",0,0,0,1
"T15N","Physical infrastructure","Migration","RACE_FAC_3",0,0,0,1
"T15N","Physical infrastructure","Migration","BSBP_GROUP_bsbp3",0,0,0,1
"T15N","Physical infrastructure","Migration","ETHN_FAC_1",0,0,0,1
"T15N","Physical infrastructure","Migration","RACE_FAC_2",0,0,0,1
"T15N","Physical infrastructure","Migration","RACE_FAC_1",0,0,0,1
"T15N","Physical infrastructure","Migration","ETHN_FAC_0",0,0,0,1
"T15N","Physical infrastructure","Migration","RACE_FAC_0",0,0,0,1
"T15N","Physical infrastructure","Migration","SITE_Utah",0,0,0,1
"T15N","Physical infrastructure","Migration","RACE_FAC_6",0,0,0,1
"T15N","Physical infrastructure","Migration","ACS_PCT_DIF_STATE",0,0,0,1
"T15N","Physical infrastructure","Migration","ACS_PCT_IN_COUNTY_MOVE",0,0,0,1
"T15N","Physical infrastructure","Migration","ACS_PCT_IN_STATE_MOVE",0,0,0,1
"T15N","Physical infrastructure","Transportation","AGE",-0.0514550218767027,-0.0515742371309777,-0.0513617840494029,0
"T15N","Physical infrastructure","Transportation","STUDY_ID",0,0,0,1
"T15N","Physical infrastructure","Transportation","SEX_FAC_2",0,0,0,1
"T15N","Physical infrastructure","Transportation","BSBP_GROUP_bsbp1",0,0,0,1
"T15N","Physical infrastructure","Transportation","BSBP_GROUP_bsbp2",0,0,0,1
"T15N","Physical infrastructure","Transportation","RACE_FAC_3",0,0,0,1
"T15N","Physical infrastructure","Transportation","BSBP_GROUP_bsbp3",0,0,0,1
"T15N","Physical infrastructure","Transportation","ETHN_FAC_1",0,0,0,1
"T15N","Physical infrastructure","Transportation","RACE_FAC_2",0,0,0,1
"T15N","Physical infrastructure","Transportation","RACE_FAC_1",0,0,0,1
"T15N","Physical infrastructure","Transportation","ETHN_FAC_0",0,0,0,1
"T15N","Physical infrastructure","Transportation","RACE_FAC_0",0,0,0,1
"T15N","Physical infrastructure","Transportation","SITE_Utah",0,0,0,1
"T15N","Physical infrastructure","Transportation","RACE_FAC_6",0,0,0,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_COMMT_15MIN",0,0,0,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_COMMT_29MIN",0,0,0,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_COMMT_59MIN",0,0,0,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_COMMT_60MINUP",0,0,0,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_DRIVE_2WORK",0,0,0,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_HU_NO_VEH",0,0,0,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_PUBL_TRANSIT",0,0,0,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_TAXICAB_2WORK",0,0,0,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_WALK_2WORK",0,0,0,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_WORK_NO_CAR",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","AGE",-0.0514550218767027,-0.0515441476502063,-0.051369417033976,0
"T15N","Healthcare context","Characteristics of health care facilities","STUDY_ID",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","SEX_FAC_2",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","BSBP_GROUP_bsbp1",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","BSBP_GROUP_bsbp2",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","RACE_FAC_3",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","BSBP_GROUP_bsbp3",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","ETHN_FAC_1",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","RACE_FAC_2",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","RACE_FAC_1",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","ETHN_FAC_0",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","RACE_FAC_0",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","SITE_Utah",0,0,0,1
"T15N","Healthcare context","Characteristics of health care facilities","RACE_FAC_6",0,0,0,1
"T15N","Healthcare context","Distance to Provider","AGE",-0.0514550218767027,-0.0515725530665826,-0.0513592256482186,0
"T15N","Healthcare context","Distance to Provider","STUDY_ID",0,0,0,1
"T15N","Healthcare context","Distance to Provider","SEX_FAC_2",0,0,0,1
"T15N","Healthcare context","Distance to Provider","BSBP_GROUP_bsbp1",0,0,0,1
"T15N","Healthcare context","Distance to Provider","BSBP_GROUP_bsbp2",0,0,0,1
"T15N","Healthcare context","Distance to Provider","RACE_FAC_3",0,0,0,1
"T15N","Healthcare context","Distance to Provider","BSBP_GROUP_bsbp3",0,0,0,1
"T15N","Healthcare context","Distance to Provider","ETHN_FAC_1",0,0,0,1
"T15N","Healthcare context","Distance to Provider","RACE_FAC_2",0,0,0,1
"T15N","Healthcare context","Distance to Provider","RACE_FAC_1",0,0,0,1
"T15N","Healthcare context","Distance to Provider","ETHN_FAC_0",0,0,0,1
"T15N","Healthcare context","Distance to Provider","RACE_FAC_0",0,0,0,1
"T15N","Healthcare context","Distance to Provider","SITE_Utah",0,0,0,1
"T15N","Healthcare context","Distance to Provider","RACE_FAC_6",0,0,0,1
"T15N","Healthcare context","Health insurance status","AGE",-0.0514550218767027,-0.0515547266223663,-0.0513201520339267,0
"T15N","Healthcare context","Health insurance status","STUDY_ID",0,0,0,1
"T15N","Healthcare context","Health insurance status","SEX_FAC_2",0,0,0,1
"T15N","Healthcare context","Health insurance status","BSBP_GROUP_bsbp1",0,0,0,1
"T15N","Healthcare context","Health insurance status","BSBP_GROUP_bsbp2",0,0,0,1
"T15N","Healthcare context","Health insurance status","RACE_FAC_3",0,0,0,1
"T15N","Healthcare context","Health insurance status","BSBP_GROUP_bsbp3",0,0,0,1
"T15N","Healthcare context","Health insurance status","ETHN_FAC_1",0,0,0,1
"T15N","Healthcare context","Health insurance status","RACE_FAC_2",0,0,0,1
"T15N","Healthcare context","Health insurance status","RACE_FAC_1",0,0,0,1
"T15N","Healthcare context","Health insurance status","ETHN_FAC_0",0,0,0,1
"T15N","Healthcare context","Health insurance status","RACE_FAC_0",0,0,0,1
"T15N","Healthcare context","Health insurance status","SITE_Utah",0,0,0,1
"T15N","Healthcare context","Health insurance status","RACE_FAC_6",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_MEDICAID_ANY",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_MEDICAID_ANY_BELOW64",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_MEDICARE_ONLY",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_OTHER_INS",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_ANY",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_ANY_BELOW64",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_EMPL",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_EMPL_BELOW64",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_MDCR",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_MDCR_35_64",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_OTHER",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_OTHER_BELOW64",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_SELF",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_SELF_BELOW64",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PUBLIC_ONLY",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PUBLIC_OTHER",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PUBLIC_OTHER_BELOW64",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PVT_EMPL_DRCT",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PVT_EMPL_DRCT_BELOW64",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_SELF_MDCR_ABOVE35",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_TRICARE_VA",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_TRICARE_VA_BELOW64",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_UNINSURED",0,0,0,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_UNINSURED_BELOW64",0,0,0,1
"T16N","Social context","Demographics","AGE",-0.0533967208154462,-0.0534895512528558,-0.0532852130587808,0
"T16N","Social context","Demographics","STUDY_ID",0,0,0,1
"T16N","Social context","Demographics","SEX_FAC_2",0,0,0,1
"T16N","Social context","Demographics","BSBP_GROUP_bsbp1",0,0,0,1
"T16N","Social context","Demographics","BSBP_GROUP_bsbp2",0,0,0,1
"T16N","Social context","Demographics","RACE_FAC_3",0,0,0,1
"T16N","Social context","Demographics","BSBP_GROUP_bsbp3",0,0,0,1
"T16N","Social context","Demographics","ETHN_FAC_1",0,0,0,1
"T16N","Social context","Demographics","RACE_FAC_2",0,0,0,1
"T16N","Social context","Demographics","RACE_FAC_1",0,0,0,1
"T16N","Social context","Demographics","ETHN_FAC_0",0,0,0,1
"T16N","Social context","Demographics","RACE_FAC_0",0,0,0,1
"T16N","Social context","Demographics","SITE_Utah",0,0,0,1
"T16N","Social context","Demographics","RACE_FAC_6",0,0,0,1
"T16N","Social context","Demographics","ACS_AVG_HH_SIZE",0,0,0,1
"T16N","Social context","Demographics","ACS_MEDIAN_AGE",0,0,0,1
"T16N","Social context","Demographics","ACS_MEDIAN_AGE_FEMALE",0,0,0,1
"T16N","Social context","Demographics","ACS_MEDIAN_AGE_MALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AGE_0_17",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AGE_0_4",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AGE_10_14",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AGE_15_17",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AGE_18_29",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AGE_18_44",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AGE_30_44",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AGE_45_64",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AGE_5_9",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AGE_50_64",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AGE_ABOVE65",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AGE_ABOVE80",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AIAN",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AIAN_COMB",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_AIAN_NONHISP",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_API_LANG",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_ASIAN",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_ASIAN_COMB",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_ASIAN_FEMALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_ASIAN_MALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_ASIAN_NONHISP",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_BLACK",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_BLACK_COMB",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_BLACK_FEMALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_BLACK_MALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_BLACK_NONHISP",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_DIVORCED_F",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_DIVORCED_M",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_ENGL_NOT_ALL",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_ENGL_NOT_WELL",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_ENGL_VERY_WELL",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_ENGL_WELL",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_ENGLISH",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_FEMALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_GULFWAR_1990_2001",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_GULFWAR_2001",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_GULFWAR_VIETNAM",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_HH_LIMIT_ENGLISH",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_HISP_FEMALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_HISP_MALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_HISPANIC",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_AIAN",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_ASIAN",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_BLACK",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_MULT",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_NHPI",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_OTHER",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_WHITE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_MALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_MARRIED_SP_AB_F",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_MARRIED_SP_AB_M",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_MARRIED_SP_PR_F",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_MARRIED_SP_PR_M",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_MULT_RACE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_MULT_RACE_FEMALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_MULT_RACE_MALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_MULT_RACE_NONHISP",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_NHPI",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_NHPI_COMB",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_NHPI_NONHISP",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_NVR_MARRIED_F",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_NVR_MARRIED_M",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_OTH_EURP",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_OTH_LANG",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_OTHER_NONHISP",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_OTHER_RACE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_POP_SAME_SEX_SPOUSE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_POP_SAME_SEX_UNMRD_P",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_SPANISH",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_VET",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_VIETNAM",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_WHITE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_WHITE_COMB",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_WHITE_FEMALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_WHITE_MALE",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_WHITE_NONHISP",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_WIDOWED_F",0,0,0,1
"T16N","Social context","Demographics","ACS_PCT_WIDOWED_M",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_CIVIL_NONINST_POP",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_CIVIL_POP_ABOVE18",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_CIVIL_VET_POP",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_CIVIL_VET_POP_ABOVE25",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_HH",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_OWN_CHILD_BELOW17",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_POP_16_19",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_POP_ABOVE15",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_POP_ABOVE16",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_POP_ABOVE25",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_POP_ABOVE5",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_POP_US_ABOVE1",0,0,0,1
"T16N","Social context","Demographics","ACS_TOT_POP_WT",0,0,0,1
"T16N","Social context","Disability","AGE",-0.0533967208154462,-0.0535122431042359,-0.0532881351285515,0
"T16N","Social context","Disability","STUDY_ID",0,0,0,1
"T16N","Social context","Disability","SEX_FAC_2",0,0,0,1
"T16N","Social context","Disability","BSBP_GROUP_bsbp1",0,0,0,1
"T16N","Social context","Disability","BSBP_GROUP_bsbp2",0,0,0,1
"T16N","Social context","Disability","RACE_FAC_3",0,0,0,1
"T16N","Social context","Disability","BSBP_GROUP_bsbp3",0,0,0,1
"T16N","Social context","Disability","ETHN_FAC_1",0,0,0,1
"T16N","Social context","Disability","RACE_FAC_2",0,0,0,1
"T16N","Social context","Disability","RACE_FAC_1",0,0,0,1
"T16N","Social context","Disability","ETHN_FAC_0",0,0,0,1
"T16N","Social context","Disability","RACE_FAC_0",0,0,0,1
"T16N","Social context","Disability","SITE_Utah",0,0,0,1
"T16N","Social context","Disability","RACE_FAC_6",0,0,0,1
"T16N","Social context","Disability","ACS_PCT_CHILD_DISAB",0,0,0,1
"T16N","Social context","Disability","ACS_PCT_DISABLE",0,0,0,1
"T16N","Social context","Disability","ACS_PCT_NONVET_DISABLE_18_64",0,0,0,1
"T16N","Social context","Disability","ACS_PCT_VET_DISABLE_18_64",0,0,0,1
"T16N","Social context","Immigration","AGE",-0.0533967208154462,-0.0535049655493323,-0.053289727664645,0
"T16N","Social context","Immigration","STUDY_ID",0,0,0,1
"T16N","Social context","Immigration","SEX_FAC_2",0,0,0,1
"T16N","Social context","Immigration","BSBP_GROUP_bsbp1",0,0,0,1
"T16N","Social context","Immigration","BSBP_GROUP_bsbp2",0,0,0,1
"T16N","Social context","Immigration","RACE_FAC_3",0,0,0,1
"T16N","Social context","Immigration","BSBP_GROUP_bsbp3",0,0,0,1
"T16N","Social context","Immigration","ETHN_FAC_1",0,0,0,1
"T16N","Social context","Immigration","RACE_FAC_2",0,0,0,1
"T16N","Social context","Immigration","RACE_FAC_1",0,0,0,1
"T16N","Social context","Immigration","ETHN_FAC_0",0,0,0,1
"T16N","Social context","Immigration","RACE_FAC_0",0,0,0,1
"T16N","Social context","Immigration","SITE_Utah",0,0,0,1
"T16N","Social context","Immigration","RACE_FAC_6",0,0,0,1
"T16N","Social context","Immigration","ACS_PCT_CTZ_ABOVE18",0,0,0,1
"T16N","Social context","Immigration","ACS_PCT_CTZ_NATURALIZED",0,0,0,1
"T16N","Social context","Immigration","ACS_PCT_CTZ_NONUS_BORN",0,0,0,1
"T16N","Social context","Immigration","ACS_PCT_CTZ_US_BORN",0,0,0,1
"T16N","Social context","Immigration","ACS_PCT_FOREIGN_BORN",0,0,0,1
"T16N","Social context","Immigration","ACS_PCT_NON_CITIZEN",0,0,0,1
"T16N","Social context","Immigration","ACS_PCT_NONCTN_1990",0,0,0,1
"T16N","Social context","Immigration","ACS_PCT_NONCTN_1999",0,0,0,1
"T16N","Social context","Immigration","ACS_PCT_NONCTN_2000",0,0,0,1
"T16N","Social context","Immigration","ACS_PCT_NONCTN_2010",0,0,0,1
"T16N","Social context","Living conditions","AGE",-0.0533967208154462,-0.053480175839395,-0.0532772926156917,0
"T16N","Social context","Living conditions","STUDY_ID",0,0,0,1
"T16N","Social context","Living conditions","SEX_FAC_2",0,0,0,1
"T16N","Social context","Living conditions","BSBP_GROUP_bsbp1",0,0,0,1
"T16N","Social context","Living conditions","BSBP_GROUP_bsbp2",0,0,0,1
"T16N","Social context","Living conditions","RACE_FAC_3",0,0,0,1
"T16N","Social context","Living conditions","BSBP_GROUP_bsbp3",0,0,0,1
"T16N","Social context","Living conditions","ETHN_FAC_1",0,0,0,1
"T16N","Social context","Living conditions","RACE_FAC_2",0,0,0,1
"T16N","Social context","Living conditions","RACE_FAC_1",0,0,0,1
"T16N","Social context","Living conditions","ETHN_FAC_0",0,0,0,1
"T16N","Social context","Living conditions","RACE_FAC_0",0,0,0,1
"T16N","Social context","Living conditions","SITE_Utah",0,0,0,1
"T16N","Social context","Living conditions","RACE_FAC_6",0,0,0,1
"T16N","Social context","Living conditions","ACS_PCT_CHILD_1FAM",0,0,0,1
"T16N","Social context","Living conditions","ACS_PCT_CHILDREN_GRANDPARENT",0,0,0,1
"T16N","Social context","Living conditions","ACS_PCT_HH_1PERS",0,0,0,1
"T16N","Social context","Living conditions","ACS_PCT_HH_ABOVE65",0,0,0,1
"T16N","Social context","Living conditions","ACS_PCT_HH_ALONE_ABOVE65",0,0,0,1
"T16N","Social context","Living conditions","ACS_PCT_HH_KID_1PRNT",0,0,0,1
"T16N","Social context","Living conditions","ACS_TOT_GRANDCHILDREN_GP",0,0,0,1
"T16N","Economic context","Employment","AGE",-0.0533967208154462,-0.0535192864281434,-0.0533062286367296,0
"T16N","Economic context","Employment","STUDY_ID",0,0,0,1
"T16N","Economic context","Employment","SEX_FAC_2",0,0,0,1
"T16N","Economic context","Employment","BSBP_GROUP_bsbp1",0,0,0,1
"T16N","Economic context","Employment","BSBP_GROUP_bsbp2",0,0,0,1
"T16N","Economic context","Employment","RACE_FAC_3",0,0,0,1
"T16N","Economic context","Employment","BSBP_GROUP_bsbp3",0,0,0,1
"T16N","Economic context","Employment","ETHN_FAC_1",0,0,0,1
"T16N","Economic context","Employment","RACE_FAC_2",0,0,0,1
"T16N","Economic context","Employment","RACE_FAC_1",0,0,0,1
"T16N","Economic context","Employment","ETHN_FAC_0",0,0,0,1
"T16N","Economic context","Employment","RACE_FAC_0",0,0,0,1
"T16N","Economic context","Employment","SITE_Utah",0,0,0,1
"T16N","Economic context","Employment","RACE_FAC_6",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_ADMIN",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_ARMED_FORCES",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_ART",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_CONSTRUCT",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_EDUC",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_EMPLOYED",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_FINANCE",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_GOVT",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_INFORM",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_MANUFACT",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_NATURE",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_NOT_LABOR",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_OTHER",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_PROFESS",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_PVT_NONPROFIT",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_PVT_PROFIT",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_RETAIL",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_TRANSPORT",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_UNEMPLOY",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_VET_LABOR_FORCE_18_64",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_VET_UNEMPL_18_64",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_WHOLESALE",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_WORK_RES_F",0,0,0,1
"T16N","Economic context","Employment","ACS_PCT_WORK_RES_M",0,0,0,1
"T16N","Economic context","Employment","ACS_TOT_CIVIL_EMPLOY_POP",0,0,0,1
"T16N","Economic context","Employment","ACS_TOT_CIVILIAN_LABOR",0,0,0,1
"T16N","Economic context","Employment","ACS_TOT_WORKER_HH",0,0,0,1
"T16N","Economic context","Employment","ACS_TOT_WORKER_NWFH",0,0,0,1
"T16N","Economic context","Income","AGE",-0.0533967208154462,-0.0534975167899978,-0.0532835545833665,0
"T16N","Economic context","Income","STUDY_ID",0,0,0,1
"T16N","Economic context","Income","SEX_FAC_2",0,0,0,1
"T16N","Economic context","Income","BSBP_GROUP_bsbp1",0,0,0,1
"T16N","Economic context","Income","BSBP_GROUP_bsbp2",0,0,0,1
"T16N","Economic context","Income","RACE_FAC_3",0,0,0,1
"T16N","Economic context","Income","BSBP_GROUP_bsbp3",0,0,0,1
"T16N","Economic context","Income","ETHN_FAC_1",0,0,0,1
"T16N","Economic context","Income","RACE_FAC_2",0,0,0,1
"T16N","Economic context","Income","RACE_FAC_1",0,0,0,1
"T16N","Economic context","Income","ETHN_FAC_0",0,0,0,1
"T16N","Economic context","Income","RACE_FAC_0",0,0,0,1
"T16N","Economic context","Income","SITE_Utah",0,0,0,1
"T16N","Economic context","Income","RACE_FAC_6",0,0,0,1
"T16N","Economic context","Income","ACS_GINI_INDEX",0,0,0,1
"T16N","Economic context","Income","ACS_MEDIAN_HH_INC",0,0,0,1
"T16N","Economic context","Income","ACS_MEDIAN_HH_INC_WHITE",0,0,0,1
"T16N","Economic context","Income","ACS_MEDIAN_INC_F",0,0,0,1
"T16N","Economic context","Income","ACS_MEDIAN_INC_M",0,0,0,1
"T16N","Economic context","Income","ACS_MEDIAN_NONVET_INC",0,0,0,1
"T16N","Economic context","Income","ACS_MEDIAN_VET_INC",0,0,0,1
