"y","domain","topic","var","coef","coef_lower","coef_upper","p_value","OR","OR_lower","OR_upper"
"T15N","Physical infrastructure","Environment","RACE_FAC6",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","AGE",-0.0514550218767028,-0.0515473868921747,-0.051363996179735,0,0.949846371308631,0.949758642785435,0.949932835671772
"T15N","Physical infrastructure","Housing","SEX_FAC2",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","BSBP_GROUPbsbp1",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","BSBP_GROUPbsbp2",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","RACE_FAC3",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","BSBP_GROUPbsbp3",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ETHN_FAC1",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","RACE_FAC2",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","RACE_FAC1",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ETHN_FAC0",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","RACE_FAC0",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","SITEUtah",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","RACE_FAC6",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_MDN_OWNER_COST_MORTGAGE",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_MDN_OWNER_COST_NO_MORTG",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_MEDIAN_HOME_VALUE",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_MEDIAN_RENT",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_MEDIAN_YEAR_BUILT",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_10UNITS",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_1UP_OWNER_1ROOM",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_1UP_PERS_1ROOM",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_1UP_RENT_1ROOM",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_GRP_QRT",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_BOT_TANK_LP_GAS",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_BUILT_1979",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_COAL",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_ELEC",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_KITCHEN",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_MOBILE_HOME",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_NO_FUEL",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_OIL",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_OTHER",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_PLUMBING",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_SOLAR",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_UTILITY_GAS",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_HU_WOOD",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_OWNER_HU",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_OWNER_HU_CHILD",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_OWNER_HU_COST_30PCT",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_OWNER_HU_COST_50PCT",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_RENTER_HU",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_ABOVE65",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_CHILD",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_COST_30PCT",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_RENTER_HU_COST_50PCT",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_PCT_VACANT_HU",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Housing","ACS_TOT_HU",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","AGE",-0.0514550218767028,-0.0515456207414357,-0.0513794856234353,0,0.949846371308631,0.949760320203845,0.949918121854549
"T15N","Physical infrastructure","Internet connectivity","SEX_FAC2",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","BSBP_GROUPbsbp1",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","BSBP_GROUPbsbp2",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","RACE_FAC3",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","BSBP_GROUPbsbp3",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ETHN_FAC1",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","RACE_FAC2",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","RACE_FAC1",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ETHN_FAC0",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","RACE_FAC0",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","SITEUtah",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","RACE_FAC6",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_BROADBAND",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_BROADBAND_ANY",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_BROADBAND_ONLY",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_CELLULAR",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_CELLULAR_ONLY",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_DIAL_INTERNET_ONLY",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_INTERNET",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_INTERNET_NO_SUBS",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_NO_COMP_DEV",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_NO_INTERNET",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_OTHER_COMP",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_OTHER_COMP_ONLY",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_PC",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_PC_ONLY",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SAT_INTERNET",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SMARTPHONE",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_SMARTPHONE_ONLY",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_TABLET",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Internet connectivity","ACS_PCT_HH_TABLET_ONLY",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","AGE",-0.0514550218767028,-0.0515713466450806,-0.0513252730352966,0,0.949846371308631,0.949735887075645,0.949969620770387
"T15N","Physical infrastructure","Migration","SEX_FAC2",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","BSBP_GROUPbsbp1",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","BSBP_GROUPbsbp2",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","RACE_FAC3",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","BSBP_GROUPbsbp3",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","ETHN_FAC1",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","RACE_FAC2",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","RACE_FAC1",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","ETHN_FAC0",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","RACE_FAC0",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","SITEUtah",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","RACE_FAC6",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","ACS_PCT_DIF_STATE",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","ACS_PCT_IN_COUNTY_MOVE",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Migration","ACS_PCT_IN_STATE_MOVE",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","AGE",-0.0514550218767028,-0.0515611109807946,-0.0513578829295019,0,0.949846371308631,0.949745608303097,0.949938642866651
"T15N","Physical infrastructure","Transportation","SEX_FAC2",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","BSBP_GROUPbsbp1",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","BSBP_GROUPbsbp2",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","RACE_FAC3",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","BSBP_GROUPbsbp3",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","ETHN_FAC1",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","RACE_FAC2",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","RACE_FAC1",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","ETHN_FAC0",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","RACE_FAC0",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","SITEUtah",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","RACE_FAC6",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_COMMT_15MIN",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_COMMT_29MIN",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_COMMT_59MIN",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_COMMT_60MINUP",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_DRIVE_2WORK",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_HU_NO_VEH",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_PUBL_TRANSIT",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_TAXICAB_2WORK",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_WALK_2WORK",0,0,0,1,1,1,1
"T15N","Physical infrastructure","Transportation","ACS_PCT_WORK_NO_CAR",0,0,0,1,1,1,1
"T15N","Healthcare context","Characteristics of health care facilities","AGE",-0.0514550218767028,-0.0515455573179123,-0.0513677144918308,0,0.949846371308631,0.949760380440993,0.949929303531586
"T15N","Healthcare context","Characteristics of health care facilities","SEX_FAC2",0,0,0,1,1,1,1
"T15N","Healthcare context","Characteristics of health care facilities","BSBP_GROUPbsbp1",0,0,0,1,1,1,1
"T15N","Healthcare context","Characteristics of health care facilities","BSBP_GROUPbsbp2",0,0,0,1,1,1,1
"T15N","Healthcare context","Characteristics of health care facilities","RACE_FAC3",0,0,0,1,1,1,1
"T15N","Healthcare context","Characteristics of health care facilities","BSBP_GROUPbsbp3",0,0,0,1,1,1,1
"T15N","Healthcare context","Characteristics of health care facilities","ETHN_FAC1",0,0,0,1,1,1,1
"T15N","Healthcare context","Characteristics of health care facilities","RACE_FAC2",0,0,0,1,1,1,1
"T15N","Healthcare context","Characteristics of health care facilities","RACE_FAC1",0,0,0,1,1,1,1
"T15N","Healthcare context","Characteristics of health care facilities","ETHN_FAC0",0,0,0,1,1,1,1
"T15N","Healthcare context","Characteristics of health care facilities","RACE_FAC0",0,0,0,1,1,1,1
"T15N","Healthcare context","Characteristics of health care facilities","SITEUtah",0,0,0,1,1,1,1
"T15N","Healthcare context","Characteristics of health care facilities","RACE_FAC6",0,0,0,1,1,1,1
"T15N","Healthcare context","Distance to Provider","AGE",-0.0514550218767028,-0.0515710184907084,-0.051349329862803,0,0.949846371308631,0.94973619873568,0.94994676778997
"T15N","Healthcare context","Distance to Provider","SEX_FAC2",0,0,0,1,1,1,1
"T15N","Healthcare context","Distance to Provider","BSBP_GROUPbsbp1",0,0,0,1,1,1,1
"T15N","Healthcare context","Distance to Provider","BSBP_GROUPbsbp2",0,0,0,1,1,1,1
"T15N","Healthcare context","Distance to Provider","RACE_FAC3",0,0,0,1,1,1,1
"T15N","Healthcare context","Distance to Provider","BSBP_GROUPbsbp3",0,0,0,1,1,1,1
"T15N","Healthcare context","Distance to Provider","ETHN_FAC1",0,0,0,1,1,1,1
"T15N","Healthcare context","Distance to Provider","RACE_FAC2",0,0,0,1,1,1,1
"T15N","Healthcare context","Distance to Provider","RACE_FAC1",0,0,0,1,1,1,1
"T15N","Healthcare context","Distance to Provider","ETHN_FAC0",0,0,0,1,1,1,1
"T15N","Healthcare context","Distance to Provider","RACE_FAC0",0,0,0,1,1,1,1
"T15N","Healthcare context","Distance to Provider","SITEUtah",0,0,0,1,1,1,1
"T15N","Healthcare context","Distance to Provider","RACE_FAC6",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","AGE",-0.0514550218767028,-0.0515521837790182,-0.0513509814771617,0,0.949846371308631,0.949754086911624,0.949945198845544
"T15N","Healthcare context","Health insurance status","SEX_FAC2",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","BSBP_GROUPbsbp1",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","BSBP_GROUPbsbp2",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","RACE_FAC3",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","BSBP_GROUPbsbp3",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ETHN_FAC1",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","RACE_FAC2",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","RACE_FAC1",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ETHN_FAC0",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","RACE_FAC0",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","SITEUtah",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","RACE_FAC6",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_MEDICAID_ANY",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_MEDICAID_ANY_BELOW64",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_MEDICARE_ONLY",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_OTHER_INS",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_ANY",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_ANY_BELOW64",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_EMPL",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_EMPL_BELOW64",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_MDCR",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_MDCR_35_64",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_OTHER",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_OTHER_BELOW64",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_SELF",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PRIVATE_SELF_BELOW64",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PUBLIC_ONLY",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PUBLIC_OTHER",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PUBLIC_OTHER_BELOW64",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PVT_EMPL_DRCT",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_PVT_EMPL_DRCT_BELOW64",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_SELF_MDCR_ABOVE35",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_TRICARE_VA",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_TRICARE_VA_BELOW64",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_UNINSURED",0,0,0,1,1,1,1
"T15N","Healthcare context","Health insurance status","ACS_PCT_UNINSURED_BELOW64",0,0,0,1,1,1,1
"T16N","Social context","Demographics","AGE",-0.0533967208154462,-0.0534609567365933,-0.0533084300930003,0,0.94800384501206,0.947942951067635,0.94808754865149
"T16N","Social context","Demographics","SEX_FAC2",0,0,0,1,1,1,1
"T16N","Social context","Demographics","BSBP_GROUPbsbp1",0,0,0,1,1,1,1
"T16N","Social context","Demographics","BSBP_GROUPbsbp2",0,0,0,1,1,1,1
"T16N","Social context","Demographics","RACE_FAC3",0,0,0,1,1,1,1
"T16N","Social context","Demographics","BSBP_GROUPbsbp3",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ETHN_FAC1",0,0,0,1,1,1,1
"T16N","Social context","Demographics","RACE_FAC2",0,0,0,1,1,1,1
"T16N","Social context","Demographics","RACE_FAC1",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ETHN_FAC0",0,0,0,1,1,1,1
"T16N","Social context","Demographics","RACE_FAC0",0,0,0,1,1,1,1
"T16N","Social context","Demographics","SITEUtah",0,0,0,1,1,1,1
"T16N","Social context","Demographics","RACE_FAC6",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_AVG_HH_SIZE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_MEDIAN_AGE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_MEDIAN_AGE_FEMALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_MEDIAN_AGE_MALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AGE_0_17",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AGE_0_4",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AGE_10_14",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AGE_15_17",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AGE_18_29",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AGE_18_44",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AGE_30_44",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AGE_45_64",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AGE_5_9",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AGE_50_64",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AGE_ABOVE65",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AGE_ABOVE80",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AIAN",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AIAN_COMB",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_AIAN_NONHISP",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_API_LANG",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_ASIAN",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_ASIAN_COMB",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_ASIAN_FEMALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_ASIAN_MALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_ASIAN_NONHISP",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_BLACK",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_BLACK_COMB",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_BLACK_FEMALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_BLACK_MALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_BLACK_NONHISP",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_DIVORCED_F",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_DIVORCED_M",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_ENGL_NOT_ALL",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_ENGL_NOT_WELL",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_ENGL_VERY_WELL",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_ENGL_WELL",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_ENGLISH",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_FEMALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_GULFWAR_1990_2001",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_GULFWAR_2001",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_GULFWAR_VIETNAM",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_HH_LIMIT_ENGLISH",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_HISP_FEMALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_HISP_MALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_HISPANIC",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_AIAN",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_ASIAN",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_BLACK",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_MULT",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_NHPI",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_OTHER",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_HOUSEHOLDER_WHITE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_MALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_MARRIED_SP_AB_F",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_MARRIED_SP_AB_M",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_MARRIED_SP_PR_F",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_MARRIED_SP_PR_M",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_MULT_RACE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_MULT_RACE_FEMALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_MULT_RACE_MALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_MULT_RACE_NONHISP",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_NHPI",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_NHPI_COMB",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_NHPI_NONHISP",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_NVR_MARRIED_F",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_NVR_MARRIED_M",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_OTH_EURP",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_OTH_LANG",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_OTHER_NONHISP",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_OTHER_RACE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_POP_SAME_SEX_SPOUSE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_POP_SAME_SEX_UNMRD_P",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_SPANISH",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_VET",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_VIETNAM",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_WHITE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_WHITE_COMB",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_WHITE_FEMALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_WHITE_MALE",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_WHITE_NONHISP",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_WIDOWED_F",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_PCT_WIDOWED_M",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_TOT_CIVIL_NONINST_POP",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_TOT_CIVIL_POP_ABOVE18",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_TOT_CIVIL_VET_POP",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_TOT_CIVIL_VET_POP_ABOVE25",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_TOT_HH",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_TOT_OWN_CHILD_BELOW17",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_TOT_POP_16_19",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_TOT_POP_ABOVE15",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_TOT_POP_ABOVE16",0,0,0,1,1,1,1
"T16N","Social context","Demographics","ACS_TOT_POP_ABOVE25",0,0,0,1,1,1,1
